date,weather_code,temp_max,temp_min,weather
2015-01-01,3,-11.4,-24.3,Sunny
2015-01-02,71,-4.3,-10.4,Snowy
2015-01-03,3,0.3,-5.7,Sunny
2015-01-04,73,1.1,-5.7,Snowy
2015-01-05,3,-0.6,-9.2,Sunny
2015-01-06,73,-3.1,-13.6,Snowy
2015-01-07,71,-7.5,-16.4,Snowy
2015-01-08,3,-9.5,-17.0,Sunny
2015-01-09,3,0.7,-16.9,Sunny
2015-01-10,3,4.5,0.4,Sunny
2015-01-11,3,6.3,1.7,Sunny
2015-01-12,73,5.3,-4.0,Snowy
2015-01-13,0,3.7,-9.6,Sunny
2015-01-14,2,4.1,-6.7,Partly Cloudy
2015-01-15,3,6.2,-6.6,Sunny
2015-01-16,2,5.6,-3.5,Partly Cloudy
2015-01-17,3,1.8,-4.3,Sunny
2015-01-18,51,5.5,-2.6,Rainy
2015-01-19,51,10.4,-1.1,Rainy
2015-01-20,3,5.3,-0.6,Sunny
2015-01-21,3,5.3,1.0,Sunny
2015-01-22,51,5.2,2.4,Rainy
2015-01-23,3,11.4,3.1,Sunny
2015-01-24,51,5.8,1.9,Rainy
2015-01-25,61,2.5,1.3,Rainy
2015-01-26,51,3.8,1.5,Rainy
2015-01-27,71,4.1,0.6,Snowy
2015-01-28,73,3.6,0.9,Snowy
2015-01-29,3,6.7,-0.6,Sunny
2015-01-30,3,12.0,-2.7,Sunny
2015-01-31,53,11.6,4.2,Rainy
2015-02-01,71,4.9,2.1,Snowy
2015-02-02,53,7.3,0.5,Rainy
2015-02-03,51,7.4,-0.1,Rainy
2015-02-04,51,9.8,-3.5,Rainy
2015-02-05,3,8.9,-1.2,Sunny
2015-02-06,73,4.2,-0.1,Snowy
2015-02-07,75,-0.1,-4.1,Snowy
2015-02-08,71,0.8,-5.3,Snowy
2015-02-09,71,1.3,-6.2,Snowy
2015-02-10,3,0.9,-8.0,Sunny
2015-02-11,71,0.4,-9.9,Snowy
2015-02-12,71,3.3,-4.8,Snowy
2015-02-13,0,6.7,-4.1,Sunny
2015-02-14,1,7.1,-3.4,Partly Cloudy
2015-02-15,3,4.0,-1.4,Sunny
2015-02-16,3,2.1,-1.4,Sunny
2015-02-17,3,-1.4,-5.6,Sunny
2015-02-18,1,2.6,-6.2,Partly Cloudy
2015-02-19,3,7.3,-5.6,Sunny
2015-02-20,3,4.8,-0.2,Sunny
2015-02-21,3,10.9,-0.0,Sunny
2015-02-22,3,11.0,-1.7,Sunny
2015-02-23,51,12.8,3.6,Rainy
2015-02-24,3,9.3,5.1,Sunny
2015-02-25,53,10.0,6.5,Rainy
2015-02-26,51,12.4,4.5,Rainy
2015-02-27,53,13.4,0.8,Rainy
2015-02-28,53,13.0,5.1,Rainy
2015-03-01,3,10.7,5.9,Sunny
2015-03-02,51,13.7,3.3,Rainy
2015-03-03,53,13.4,4.5,Rainy
2015-03-04,3,10.9,-0.1,Sunny
2015-03-05,53,6.8,1.0,Rainy
2015-03-06,73,4.0,1.7,Snowy
2015-03-07,71,6.0,1.1,Snowy
2015-03-08,3,7.3,1.0,Sunny
2015-03-09,3,9.0,-1.7,Sunny
2015-03-10,51,8.3,-0.2,Rainy
2015-03-11,3,8.8,-0.8,Sunny
2015-03-12,3,11.5,1.2,Sunny
2015-03-13,51,11.0,1.2,Rainy
2015-03-14,53,10.9,0.8,Rainy
2015-03-15,51,9.3,5.7,Rainy
2015-03-16,3,11.8,5.4,Sunny
2015-03-17,2,8.9,2.1,Partly Cloudy
2015-03-18,51,7.2,-2.7,Rainy
2015-03-19,51,7.0,-1.9,Rainy
2015-03-20,53,6.2,-2.1,Rainy
2015-03-21,3,12.5,-0.9,Sunny
2015-03-22,3,16.2,-1.3,Sunny
2015-03-23,3,7.9,3.3,Sunny
2015-03-24,0,12.4,-1.1,Sunny
2015-03-25,3,16.2,0.7,Sunny
2015-03-26,3,17.3,4.1,Sunny
2015-03-27,61,11.6,8.2,Rainy
2015-03-28,53,10.1,6.8,Rainy
2015-03-29,55,12.1,8.2,Rainy
2015-03-30,51,15.5,4.6,Rainy
2015-03-31,53,14.9,8.4,Rainy
2015-04-01,51,15.1,7.0,Rainy
2015-04-02,51,11.7,3.7,Rainy
2015-04-03,51,11.0,4.2,Rainy
2015-04-04,3,11.6,1.3,Sunny
2015-04-05,51,13.4,1.1,Rainy
2015-04-06,61,6.7,3.2,Rainy
2015-04-07,51,10.3,3.3,Rainy
2015-04-08,3,12.1,-0.4,Sunny
2015-04-09,3,13.4,2.6,Sunny
2015-04-10,0,15.7,3.1,Sunny
2015-04-11,0,19.8,3.4,Sunny
2015-04-12,2,21.8,3.8,Partly Cloudy
2015-04-13,2,21.3,7.2,Partly Cloudy
2015-04-14,53,13.1,7.4,Rainy
2015-04-15,3,17.5,3.9,Sunny
2015-04-16,3,22.1,7.7,Sunny
2015-04-17,3,24.6,10.8,Sunny
2015-04-18,61,20.4,9.2,Rainy
2015-04-19,55,13.3,6.2,Rainy
2015-04-20,51,15.2,2.5,Rainy
2015-04-21,51,13.2,2.7,Rainy
2015-04-22,55,11.8,4.7,Rainy
2015-04-23,2,15.8,2.7,Partly Cloudy
2015-04-24,3,20.6,4.2,Sunny
2015-04-25,51,22.3,8.8,Rainy
2015-04-26,2,22.6,8.8,Partly Cloudy
2015-04-27,51,24.2,9.1,Rainy
2015-04-28,51,22.3,12.1,Rainy
2015-04-29,63,17.4,9.4,Rainy
2015-04-30,53,15.4,11.2,Rainy
2015-05-01,51,19.6,8.5,Rainy
2015-05-02,61,19.5,12.3,Rainy
2015-05-03,51,20.2,11.0,Rainy
2015-05-04,51,23.2,12.0,Rainy
2015-05-05,3,25.5,12.3,Sunny
2015-05-06,3,25.5,14.8,Sunny
2015-05-07,51,27.1,13.8,Rainy
2015-05-08,3,21.4,13.3,Sunny
2015-05-09,53,21.4,14.0,Rainy
2015-05-10,53,18.6,11.0,Rainy
2015-05-11,3,20.2,11.0,Sunny
2015-05-12,3,21.6,11.7,Sunny
2015-05-13,3,24.0,9.9,Sunny
2015-05-14,53,26.0,11.3,Rainy
2015-05-15,51,24.7,13.0,Rainy
2015-05-16,51,22.3,13.8,Rainy
2015-05-17,55,24.5,14.2,Rainy
2015-05-18,3,25.1,14.0,Sunny
2015-05-19,3,28.0,15.0,Sunny
2015-05-20,3,25.4,13.3,Sunny
2015-05-21,3,26.6,12.6,Sunny
2015-05-22,1,26.6,14.0,Partly Cloudy
2015-05-23,3,27.3,14.1,Sunny
2015-05-24,3,27.5,15.2,Sunny
2015-05-25,63,26.3,15.3,Rainy
2015-05-26,61,23.6,14.8,Rainy
2015-05-27,51,23.1,13.0,Rainy
2015-05-28,51,17.5,14.3,Rainy
2015-05-29,51,20.2,13.4,Rainy
2015-05-30,3,22.2,9.5,Sunny
2015-05-31,1,25.2,11.9,Partly Cloudy
2015-06-01,1,26.4,14.7,Partly Cloudy
2015-06-02,2,28.0,15.4,Partly Cloudy
2015-06-03,53,28.8,15.0,Rainy
2015-06-04,55,27.5,16.4,Rainy
2015-06-05,51,26.1,18.7,Rainy
2015-06-06,1,26.6,16.7,Partly Cloudy
2015-06-07,0,26.8,13.7,Sunny
2015-06-08,1,26.8,13.6,Partly Cloudy
2015-06-09,3,27.8,13.5,Sunny
2015-06-10,61,28.6,18.0,Rainy
2015-06-11,3,28.6,18.3,Sunny
2015-06-12,51,29.5,17.0,Rainy
2015-06-13,55,30.3,19.1,Rainy
2015-06-14,53,32.6,19.8,Rainy
2015-06-15,61,32.5,18.1,Rainy
2015-06-16,61,25.4,19.2,Rainy
2015-06-17,53,22.2,17.7,Rainy
2015-06-18,3,24.5,17.6,Sunny
2015-06-19,3,25.2,15.1,Sunny
2015-06-20,61,25.9,16.0,Rainy
2015-06-21,63,17.6,15.1,Rainy
2015-06-22,3,22.2,12.3,Sunny
2015-06-23,2,25.1,12.0,Partly Cloudy
2015-06-24,1,27.6,15.1,Partly Cloudy
2015-06-25,51,22.6,17.1,Rainy
2015-06-26,61,18.5,15.4,Rainy
2015-06-27,51,24.2,16.1,Rainy
2015-06-28,53,25.6,15.5,Rainy
2015-06-29,3,24.4,17.5,Sunny
2015-06-30,2,25.8,15.3,Partly Cloudy
2015-07-01,51,26.7,15.1,Rainy
2015-07-02,53,26.7,16.8,Rainy
2015-07-03,53,26.2,16.0,Rainy
2015-07-04,61,25.0,18.4,Rainy
2015-07-05,55,26.3,16.4,Rainy
2015-07-06,1,30.3,17.3,Partly Cloudy
2015-07-07,1,32.9,19.3,Partly Cloudy
2015-07-08,1,34.1,22.7,Partly Cloudy
2015-07-09,1,33.8,19.5,Partly Cloudy
2015-07-10,63,24.1,19.8,Rainy
2015-07-11,3,25.1,17.4,Sunny
2015-07-12,1,26.1,16.1,Partly Cloudy
2015-07-13,3,29.4,17.4,Sunny
2015-07-14,53,26.1,18.7,Rainy
2015-07-15,3,29.1,16.1,Sunny
2015-07-16,1,28.2,19.3,Partly Cloudy
2015-07-17,1,30.9,18.7,Partly Cloudy
2015-07-18,1,33.4,20.3,Partly Cloudy
2015-07-19,51,33.9,21.5,Rainy
2015-07-20,1,34.5,21.2,Partly Cloudy
2015-07-21,2,31.6,24.6,Partly Cloudy
2015-07-22,1,32.9,22.7,Partly Cloudy
2015-07-23,0,33.5,20.5,Sunny
2015-07-24,0,32.5,19.6,Sunny
2015-07-25,0,32.9,18.1,Sunny
2015-07-26,1,34.8,20.2,Partly Cloudy
2015-07-27,3,32.4,22.3,Sunny
2015-07-28,2,33.3,22.2,Partly Cloudy
2015-07-29,51,33.6,23.0,Rainy
2015-07-30,2,36.7,23.3,Partly Cloudy
2015-07-31,51,29.1,23.7,Rainy
2015-08-01,55,27.5,19.8,Rainy
2015-08-02,2,29.6,20.4,Partly Cloudy
2015-08-03,1,30.9,18.0,Partly Cloudy
2015-08-04,2,33.4,19.5,Partly Cloudy
2015-08-05,53,34.6,24.5,Rainy
2015-08-06,1,34.9,23.8,Partly Cloudy
2015-08-07,1,33.3,22.9,Partly Cloudy
2015-08-08,2,31.9,20.8,Partly Cloudy
2015-08-09,2,32.4,19.7,Partly Cloudy
2015-08-10,3,33.5,19.3,Sunny
2015-08-11,3,34.6,22.1,Sunny
2015-08-12,1,34.1,22.3,Partly Cloudy
2015-08-13,2,33.3,22.1,Partly Cloudy
2015-08-14,51,32.1,21.6,Rainy
2015-08-15,1,33.0,21.7,Partly Cloudy
2015-08-16,2,34.5,21.3,Partly Cloudy
2015-08-17,63,30.1,21.0,Rainy
2015-08-18,63,27.4,19.5,Rainy
2015-08-19,3,20.7,17.3,Sunny
2015-08-20,61,19.2,15.7,Rainy
2015-08-21,53,19.1,14.7,Rainy
2015-08-22,53,19.7,15.5,Rainy
2015-08-23,51,23.7,14.7,Rainy
2015-08-24,1,27.1,13.9,Partly Cloudy
2015-08-25,3,28.4,14.9,Sunny
2015-08-26,3,29.4,15.0,Sunny
2015-08-27,0,29.5,16.0,Sunny
2015-08-28,3,31.3,16.6,Sunny
2015-08-29,3,32.7,17.5,Sunny
2015-08-30,0,32.3,21.3,Sunny
2015-08-31,0,33.8,21.1,Sunny
2015-09-01,0,33.5,19.2,Sunny
2015-09-02,0,33.9,17.2,Sunny
2015-09-03,3,32.9,18.2,Sunny
2015-09-04,2,32.7,20.2,Partly Cloudy
2015-09-05,2,35.1,20.5,Partly Cloudy
2015-09-06,3,30.7,21.8,Sunny
2015-09-07,2,25.0,17.4,Partly Cloudy
2015-09-08,3,22.9,14.6,Sunny
2015-09-09,3,24.7,14.5,Sunny
2015-09-10,61,20.5,15.2,Rainy
2015-09-11,63,17.0,14.3,Rainy
2015-09-12,61,18.1,15.5,Rainy
2015-09-13,3,23.4,13.7,Sunny
2015-09-14,3,24.5,12.7,Sunny
2015-09-15,3,24.7,13.7,Sunny
2015-09-16,1,24.9,14.1,Partly Cloudy
2015-09-17,3,28.2,13.7,Sunny
2015-09-18,1,30.6,16.0,Partly Cloudy
2015-09-19,1,28.3,17.1,Partly Cloudy
2015-09-20,3,26.0,14.6,Sunny
2015-09-21,2,26.0,14.8,Partly Cloudy
2015-09-22,3,24.9,14.9,Sunny
2015-09-23,51,25.9,16.6,Rainy
2015-09-24,63,23.4,17.8,Rainy
2015-09-25,3,25.2,15.8,Sunny
2015-09-26,51,23.6,17.0,Rainy
2015-09-27,63,21.8,16.2,Rainy
2015-09-28,61,16.1,11.9,Rainy
2015-09-29,61,14.4,11.4,Rainy
2015-09-30,3,16.4,10.2,Sunny
2015-10-01,3,14.8,12.8,Sunny
2015-10-02,3,16.7,11.5,Sunny
2015-10-03,2,20.9,9.4,Partly Cloudy
2015-10-04,3,21.3,10.7,Sunny
2015-10-05,2,23.5,10.5,Partly Cloudy
2015-10-06,3,20.8,11.6,Sunny
2015-10-07,53,19.1,12.0,Rainy
2015-10-08,3,14.9,8.5,Sunny
2015-10-09,51,12.7,9.5,Rainy
2015-10-10,53,12.4,10.2,Rainy
2015-10-11,63,10.5,6.7,Rainy
2015-10-12,61,8.0,6.4,Rainy
2015-10-13,51,8.5,7.2,Rainy
2015-10-14,3,13.3,6.0,Sunny
2015-10-15,3,16.1,9.1,Sunny
2015-10-16,53,15.0,9.6,Rainy
2015-10-17,53,16.1,11.1,Rainy
2015-10-18,3,19.5,9.9,Sunny
2015-10-19,51,20.1,8.5,Rainy
2015-10-20,61,17.2,13.2,Rainy
2015-10-21,55,14.7,7.7,Rainy
2015-10-22,55,12.9,9.4,Rainy
2015-10-23,53,14.0,7.9,Rainy
2015-10-24,3,14.4,7.3,Sunny
2015-10-25,2,15.5,4.1,Partly Cloudy
2015-10-26,3,15.1,4.8,Sunny
2015-10-27,3,10.6,5.6,Sunny
2015-10-28,3,12.5,2.4,Sunny
2015-10-29,3,13.1,1.0,Sunny
2015-10-30,3,13.4,5.3,Sunny
2015-10-31,2,10.5,3.8,Partly Cloudy
2015-11-01,0,10.9,1.7,Sunny
2015-11-02,3,12.4,-0.1,Sunny
2015-11-03,3,14.4,-0.6,Sunny
2015-11-04,0,15.9,2.9,Sunny
2015-11-05,0,15.0,2.3,Sunny
2015-11-06,0,13.4,1.6,Sunny
2015-11-07,3,8.8,5.3,Sunny
2015-11-08,3,11.5,4.5,Sunny
2015-11-09,53,16.3,5.2,Rainy
2015-11-10,53,16.1,8.3,Rainy
2015-11-11,51,19.8,10.5,Rainy
2015-11-12,2,18.2,7.0,Partly Cloudy
2015-11-13,0,17.5,7.2,Sunny
2015-11-14,3,16.9,5.0,Sunny
2015-11-15,3,13.8,3.4,Sunny
2015-11-16,3,18.0,7.8,Sunny
2015-11-17,3,11.7,7.0,Sunny
2015-11-18,3,16.1,5.7,Sunny
2015-11-19,1,16.6,6.1,Partly Cloudy
2015-11-20,3,16.7,3.9,Sunny
2015-11-21,3,17.4,7.4,Sunny
2015-11-22,61,17.3,11.2,Rainy
2015-11-23,61,13.2,7.4,Rainy
2015-11-24,63,8.3,5.4,Rainy
2015-11-25,61,5.1,2.9,Rainy
2015-11-26,63,4.7,3.1,Rainy
2015-11-27,61,4.2,2.7,Rainy
2015-11-28,63,6.3,3.0,Rainy
2015-11-29,3,7.7,2.4,Sunny
2015-11-30,2,9.5,0.5,Partly Cloudy
2015-12-01,3,13.4,6.5,Sunny
2015-12-02,2,9.9,3.1,Partly Cloudy
2015-12-03,3,9.6,2.8,Sunny
2015-12-04,3,9.8,1.1,Sunny
2015-12-05,3,9.0,-0.7,Sunny
2015-12-06,3,7.6,2.3,Sunny
2015-12-07,3,9.6,0.8,Sunny
2015-12-08,3,8.1,1.6,Sunny
2015-12-09,3,6.1,1.7,Sunny
2015-12-10,3,6.2,1.8,Sunny
2015-12-11,3,5.6,3.4,Sunny
2015-12-12,3,6.4,-0.3,Sunny
2015-12-13,3,7.4,-1.1,Sunny
2015-12-14,3,9.0,-0.4,Sunny
2015-12-15,3,5.7,0.2,Sunny
2015-12-16,51,2.8,-0.8,Rainy
2015-12-17,3,5.0,-1.4,Sunny
2015-12-18,3,5.4,-1.4,Sunny
2015-12-19,2,7.2,-1.9,Partly Cloudy
2015-12-20,3,9.9,-1.1,Sunny
2015-12-21,3,11.2,1.8,Sunny
2015-12-22,0,10.7,1.3,Sunny
2015-12-23,1,11.3,0.2,Partly Cloudy
2015-12-24,0,11.4,2.9,Sunny
2015-12-25,1,9.5,1.2,Partly Cloudy
2015-12-26,1,9.6,-0.3,Partly Cloudy
2015-12-27,0,12.0,2.8,Sunny
2015-12-28,3,11.7,0.2,Sunny
2015-12-29,53,6.1,-0.9,Rainy
2015-12-30,3,0.2,-4.4,Sunny
2015-12-31,3,-0.8,-6.4,Sunny
2016-01-01,0,-1.2,-7.6,Sunny
2016-01-02,3,-4.1,-8.9,Sunny
2016-01-03,73,-8.5,-11.7,Snowy
2016-01-04,73,-5.3,-10.4,Snowy
2016-01-05,73,-5.2,-13.9,Snowy
2016-01-06,53,1.4,-14.3,Rainy
2016-01-07,55,2.5,0.7,Rainy
2016-01-08,3,6.1,-2.6,Sunny
2016-01-09,51,3.6,-6.2,Rainy
2016-01-10,51,8.9,-1.3,Rainy
2016-01-11,3,10.8,1.9,Sunny
2016-01-12,51,10.2,1.0,Rainy
2016-01-13,3,10.5,0.9,Sunny
2016-01-14,3,8.9,0.1,Sunny
2016-01-15,53,8.0,-3.3,Rainy
2016-01-16,73,4.6,0.8,Snowy
2016-01-17,75,0.6,-4.2,Snowy
2016-01-18,71,-2.3,-8.7,Snowy
2016-01-19,3,-9.1,-16.3,Sunny
2016-01-20,3,-11.8,-19.7,Sunny
2016-01-21,71,-8.8,-14.7,Snowy
2016-01-22,71,-6.1,-16.6,Snowy
2016-01-23,2,-9.0,-20.8,Partly Cloudy
2016-01-24,3,-9.6,-17.8,Sunny
2016-01-25,3,-8.0,-15.3,Sunny
2016-01-26,71,1.1,-8.1,Snowy
2016-01-27,3,2.0,-10.5,Sunny
2016-01-28,3,3.6,-2.9,Sunny
2016-01-29,3,4.7,-0.8,Sunny
2016-01-30,3,2.4,-2.5,Sunny
2016-01-31,3,7.4,0.1,Sunny
2016-02-01,51,9.2,3.1,Rainy
2016-02-02,3,11.5,-0.7,Sunny
2016-02-03,3,17.5,5.8,Sunny
2016-02-04,61,12.8,2.3,Rainy
2016-02-05,51,5.9,0.7,Rainy
2016-02-06,3,5.8,-2.6,Sunny
2016-02-07,3,7.2,-3.5,Sunny
2016-02-08,3,7.5,-4.0,Sunny
2016-02-09,2,11.4,-2.7,Partly Cloudy
2016-02-10,53,13.0,-0.8,Rainy
2016-02-11,55,10.3,3.4,Rainy
2016-02-12,51,8.8,1.9,Rainy
2016-02-13,61,8.1,3.4,Rainy
2016-02-14,3,15.0,3.4,Sunny
2016-02-15,3,19.9,3.8,Sunny
2016-02-16,3,19.7,8.4,Sunny
2016-02-17,3,11.8,7.4,Sunny
2016-02-18,3,8.8,4.8,Sunny
2016-02-19,51,7.5,3.5,Rainy
2016-02-20,3,8.8,2.6,Sunny
2016-02-21,53,9.4,0.6,Rainy
2016-02-22,3,17.6,3.4,Sunny
2016-02-23,3,20.3,6.6,Sunny
2016-02-24,51,16.2,8.8,Rainy
2016-02-25,51,9.5,3.6,Rainy
2016-02-26,3,13.3,1.9,Sunny
2016-02-27,51,6.9,2.2,Rainy
2016-02-28,3,12.1,4.9,Sunny
2016-02-29,51,16.5,6.1,Rainy
2016-03-01,53,15.9,8.9,Rainy
2016-03-02,1,15.2,3.9,Partly Cloudy
2016-03-03,3,14.3,2.7,Sunny
2016-03-04,61,8.8,5.5,Rainy
2016-03-05,51,11.7,5.3,Rainy
2016-03-06,3,16.2,1.3,Sunny
2016-03-07,3,19.5,3.5,Sunny
2016-03-08,51,15.9,7.6,Rainy
2016-03-09,53,12.5,6.1,Rainy
2016-03-10,51,12.3,6.6,Rainy
2016-03-11,53,7.8,5.2,Rainy
2016-03-12,53,7.6,4.7,Rainy
2016-03-13,51,10.7,5.5,Rainy
2016-03-14,3,8.7,1.8,Sunny
2016-03-15,3,7.6,2.0,Sunny
2016-03-16,3,6.6,1.9,Sunny
2016-03-17,2,10.9,-2.0,Partly Cloudy
2016-03-18,3,14.0,0.3,Sunny
2016-03-19,73,12.0,1.2,Snowy
2016-03-20,73,9.4,-0.9,Snowy
2016-03-21,2,17.0,0.3,Partly Cloudy
2016-03-22,53,10.4,2.7,Rainy
2016-03-23,61,8.8,3.3,Rainy
2016-03-24,61,7.1,5.3,Rainy
2016-03-25,51,7.8,2.9,Rainy
2016-03-26,3,10.3,-0.5,Sunny
2016-03-27,53,11.0,1.1,Rainy
2016-03-28,51,13.0,1.7,Rainy
2016-03-29,53,14.3,2.5,Rainy
2016-03-30,3,19.2,3.2,Sunny
2016-03-31,3,21.8,6.0,Sunny
2016-04-01,3,24.0,7.4,Sunny
2016-04-02,51,15.6,7.8,Rainy
2016-04-03,2,15.7,5.9,Partly Cloudy
2016-04-04,0,20.8,4.7,Sunny
2016-04-05,2,24.6,6.3,Partly Cloudy
2016-04-06,53,26.6,8.6,Rainy
2016-04-07,53,27.0,12.0,Rainy
2016-04-08,51,22.1,11.1,Rainy
2016-04-09,3,20.5,9.4,Sunny
2016-04-10,61,19.1,10.0,Rainy
2016-04-11,61,15.1,12.3,Rainy
2016-04-12,51,18.9,11.9,Rainy
2016-04-13,3,23.5,8.5,Sunny
2016-04-14,51,22.3,12.6,Rainy
2016-04-15,51,20.0,11.3,Rainy
2016-04-16,1,22.7,6.9,Partly Cloudy
2016-04-17,2,25.9,8.6,Partly Cloudy
2016-04-18,3,28.8,12.0,Sunny
2016-04-19,3,21.6,15.0,Sunny
2016-04-20,63,16.0,7.8,Rainy
2016-04-21,3,17.2,5.3,Sunny
2016-04-22,3,20.3,5.0,Sunny
2016-04-23,51,20.5,7.9,Rainy
2016-04-24,61,15.8,9.4,Rainy
2016-04-25,53,13.9,10.5,Rainy
2016-04-26,61,10.4,6.7,Rainy
2016-04-27,3,15.9,3.1,Sunny
2016-04-28,3,19.8,4.6,Sunny
2016-04-29,55,21.3,8.1,Rainy
2016-04-30,51,18.2,9.3,Rainy
2016-05-01,3,19.6,6.2,Sunny
2016-05-02,3,17.4,8.8,Sunny
2016-05-03,61,12.1,10.8,Rainy
2016-05-04,55,13.6,9.8,Rainy
2016-05-05,53,18.9,10.0,Rainy
2016-05-06,61,19.4,8.5,Rainy
2016-05-07,55,19.5,7.4,Rainy
2016-05-08,51,18.9,9.7,Rainy
2016-05-09,3,18.2,10.4,Sunny
2016-05-10,53,18.6,10.5,Rainy
2016-05-11,3,20.6,8.9,Sunny
2016-05-12,53,22.0,12.0,Rainy
2016-05-13,53,23.1,14.6,Rainy
2016-05-14,51,22.6,13.3,Rainy
2016-05-15,61,22.2,13.8,Rainy
2016-05-16,53,18.9,12.8,Rainy
2016-05-17,61,16.5,11.6,Rainy
2016-05-18,3,17.6,5.9,Sunny
2016-05-19,3,19.6,8.1,Sunny
2016-05-20,3,22.2,10.8,Sunny
2016-05-21,51,21.8,12.8,Rainy
2016-05-22,3,23.2,12.7,Sunny
2016-05-23,55,24.5,12.0,Rainy
2016-05-24,63,24.2,12.8,Rainy
2016-05-25,55,18.7,12.7,Rainy
2016-05-26,55,21.0,11.9,Rainy
2016-05-27,55,22.0,12.9,Rainy
2016-05-28,2,25.0,11.9,Partly Cloudy
2016-05-29,53,27.3,14.0,Rainy
2016-05-30,61,28.6,14.7,Rainy
2016-05-31,63,27.7,16.8,Rainy
2016-06-01,3,27.1,15.0,Sunny
2016-06-02,55,24.3,18.1,Rainy
2016-06-03,63,22.6,14.3,Rainy
2016-06-04,61,22.8,15.4,Rainy
2016-06-05,3,24.8,13.3,Sunny
2016-06-06,61,24.4,14.4,Rainy
2016-06-07,3,18.8,14.8,Sunny
2016-06-08,3,20.1,14.3,Sunny
2016-06-09,2,22.4,12.6,Partly Cloudy
2016-06-10,3,24.1,11.5,Sunny
2016-06-11,55,26.7,14.0,Rainy
2016-06-12,63,25.6,16.2,Rainy
2016-06-13,63,23.1,16.3,Rainy
2016-06-14,61,23.2,16.9,Rainy
2016-06-15,51,27.1,15.6,Rainy
2016-06-16,3,28.4,17.0,Sunny
2016-06-17,3,32.9,17.4,Sunny
2016-06-18,3,33.7,19.3,Sunny
2016-06-19,3,29.8,20.1,Sunny
2016-06-20,3,30.4,19.2,Sunny
2016-06-21,1,32.3,19.6,Partly Cloudy
2016-06-22,1,33.0,19.9,Partly Cloudy
2016-06-23,51,32.4,21.8,Rainy
2016-06-24,63,30.9,22.5,Rainy
2016-06-25,51,29.2,22.1,Rainy
2016-06-26,3,30.0,19.3,Sunny
2016-06-27,3,30.0,19.7,Sunny
2016-06-28,63,25.8,20.0,Rainy
2016-06-29,55,26.7,19.0,Rainy
2016-06-30,2,28.5,18.8,Partly Cloudy
2016-07-01,3,30.7,19.6,Sunny
2016-07-02,51,30.3,20.7,Rainy
2016-07-03,61,30.2,20.4,Rainy
2016-07-04,63,27.0,19.7,Rainy
2016-07-05,3,24.9,18.0,Sunny
2016-07-06,3,27.7,15.6,Sunny
2016-07-07,53,25.2,17.9,Rainy
2016-07-08,3,25.5,17.8,Sunny
2016-07-09,3,27.9,17.5,Sunny
2016-07-10,3,26.8,17.0,Sunny
2016-07-11,3,27.9,16.9,Sunny
2016-07-12,0,30.1,17.6,Sunny
2016-07-13,1,30.2,17.2,Partly Cloudy
2016-07-14,2,32.5,18.6,Partly Cloudy
2016-07-15,3,32.6,20.8,Sunny
2016-07-16,2,32.3,20.8,Partly Cloudy
2016-07-17,51,28.5,20.0,Rainy
2016-07-18,61,27.7,17.8,Rainy
2016-07-19,3,26.8,18.0,Sunny
2016-07-20,2,25.4,17.4,Partly Cloudy
2016-07-21,2,27.8,17.9,Partly Cloudy
2016-07-22,1,30.4,17.1,Partly Cloudy
2016-07-23,1,31.9,18.9,Partly Cloudy
2016-07-24,3,31.0,22.0,Sunny
2016-07-25,3,30.9,20.1,Sunny
2016-07-26,3,30.3,19.8,Sunny
2016-07-27,3,31.0,21.1,Sunny
2016-07-28,1,31.9,20.9,Partly Cloudy
2016-07-29,2,32.2,19.7,Partly Cloudy
2016-07-30,51,32.4,20.4,Rainy
2016-07-31,2,32.5,21.7,Partly Cloudy
2016-08-01,1,34.8,21.6,Partly Cloudy
2016-08-02,61,32.1,20.8,Rainy
2016-08-03,63,28.8,20.2,Rainy
2016-08-04,1,30.1,20.4,Partly Cloudy
2016-08-05,1,31.6,18.9,Partly Cloudy
2016-08-06,0,32.3,20.3,Sunny
2016-08-07,1,33.1,20.2,Partly Cloudy
2016-08-08,3,29.9,21.5,Sunny
2016-08-09,3,29.8,20.0,Sunny
2016-08-10,51,31.4,18.8,Rainy
2016-08-11,2,33.1,19.8,Partly Cloudy
2016-08-12,61,23.5,15.8,Rainy
2016-08-13,2,22.9,13.1,Partly Cloudy
2016-08-14,0,25.5,13.2,Sunny
2016-08-15,0,28.6,14.8,Sunny
2016-08-16,1,29.9,18.4,Partly Cloudy
2016-08-17,3,29.1,18.9,Sunny
2016-08-18,53,27.2,18.9,Rainy
2016-08-19,63,22.4,18.8,Rainy
2016-08-20,55,29.0,18.3,Rainy
2016-08-21,2,30.8,19.2,Partly Cloudy
2016-08-22,53,30.7,21.1,Rainy
2016-08-23,61,27.6,20.3,Rainy
2016-08-24,53,27.1,20.1,Rainy
2016-08-25,3,26.5,18.7,Sunny
2016-08-26,2,25.4,16.7,Partly Cloudy
2016-08-27,3,27.3,16.4,Sunny
2016-08-28,2,28.5,18.4,Partly Cloudy
2016-08-29,61,25.8,18.7,Rainy
2016-08-30,53,29.3,18.2,Rainy
2016-08-31,51,24.9,19.4,Rainy
2016-09-01,2,25.2,17.6,Partly Cloudy
2016-09-02,1,25.6,14.5,Partly Cloudy
